OTU ID	202	205	208	209	210	211	212	213	214	215	216	217	218	224	230	233	234	235	236	244	247	251	254	259	260	267	270	279	282	285	288	291	294	304	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	338	339	340	342	346	347	352	353	354	356	357	358	359	360	361	362	363	365	366	367	368	369	372	376	377	378	379	381	382	DNAstandardI	DNAstandardII	ConsensusLineage
1bf9722f710dcfcd8a14ad65098909cb	0.0	0.0	175.0	4105.0	1405.0	5455.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	559.0	0.0	43.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; SAR; Stramenopiles; Ochrophyta; Vaucheriales; Vaucheria; Vaucheria terrestris
a70df69820b411c63261c65b819d0f31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	640.0	0.0	37.0	0.0	0.0	0.0	388.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	3845.0	5388.0	0.0	959.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Trebouxiophyceae; Tetradesmus; Tetradesmus obliquus
0d09b11d26d285bad2b5076774820d3a	0.0	0.0	44.0	400.0	78.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	336.0	369.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1757.0	0.0	0.0	9.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	728.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.0	65.0	0.0	956.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5290.0	0.0	0.0	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Sellaphora; Eolimna minima
a9e0e6860f872528461146069c201aaf	130.0	113.0	174.0	152.0	109.0	0.0	182.0	528.0	168.0	169.0	110.0	129.0	75.0	789.0	0.0	138.0	112.0	164.0	319.0	198.0	159.0	208.0	0.0	75.0	130.0	0.0	0.0	0.0	131.0	110.0	0.0	0.0	0.0	0.0	79.0	431.0	0.0	271.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	75.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	191.0	707.0	870.0	0.0	42.0	106.0	80.0	0.0	82.0	0.0	96.0	802.0	32.0	42.0	103.0	90.0	236.0	2193.0	43.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Holozoa; Metazoa (Animalia); Gastrotricha; Chaetonotida; g__Chaetonotida
382d9b31fe6b6fab18d908d17d86a5ec	2805.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2383.0	2073.0	2997.0	0.0	474.0	109.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	Eukaryota; SAR; Stramenopiles; Ochrophyta; Diatomea; Coscinodiscophytina; Paralia sol
2ef360c7c7c355526fe93962a3bc13b3	0.0	10.0	6.0	65.0	208.0	181.0	0.0	1306.0	0.0	0.0	0.0	0.0	75.0	2224.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	6582.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e59fafcbf26804fa201bd7abbdf44a81	0.0	0.0	0.0	134.0	372.0	1113.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	975.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Holozoa; Metazoa (Animalia); Podocopa; Podocopida; Heterocypris
2958b86691d9b33646a70317476acd44	0.0	57.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.0	608.0	477.0	0.0	491.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	235.0	89.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	3390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1125.0	1643.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	493.0	218.0	0.0	545.0	0.0	0.0	0.0	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; g__Bacillariophyceae
a451a84a973b5cedf5fbb7d7d1a1197b	0.0	0.0	0.0	57.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	78.0	0.0	0.0	0.0	2492.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	4660.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	268.0	0.0	42.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	68.0	0.0	0.0	0.0	0.0	0.0	269.0	180.0	325.0	0.0	262.0	127.0	498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; g__Navicula
7e7dab94a9acdf6a05ec1fc3ae4a6eb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1873.0	7937.0	Eukaryota; Opisthokonta; Nucletmycea; Fungi; Saccharomycetaceae; Saccharomyces; Saccharomyces cerevisiae (baker's yeast)
